-	Munakka	-	proper	14	kk:k	-	-	-	-
-	Munkkala	-	proper	12	-	-	-	-	-
-	Muotiala	-	proper	9	-	-	-	-	-
-	Murikka	-	proper	14	kk:k	-	-	-	-
-	Musa	-	proper	10	-	-	-	-	-
-	Mustio	-	proper	3	-	-	-	-	-
-	Mustola	-	proper	12	-	-	-	-	-
-	Mutala	-	proper	12	-	-	-	-	-
-	Mutenia	-	proper	12	-	-	-	-	-
-	Muttila	-	proper	13	-	-	-	-	-
-	Muurala	-	proper	12	-	-	-	-	-
-	Muurikkala	-	proper	12	-	-	-	-	-
-	Muurola	-	proper	12	-	-	-	-	-
-	Mynttilä	-	proper	12	-	-	-	-	-
-	Myrkky	-	proper	1	kk:k	-	-	-	-
-	Myttäälä	-	proper	10	-	-	-	-	-
-	Myyras	-	proper	39	-	-	-	-	-
-	Mälikkälä	-	proper	12	-	-	-	-	-
-	Mäyry	-	proper	1	-	-	-	-	-
-	Mäyrä	-	proper	10	-	-	-	-	-
-	Määttälä	-	proper	12	-	-	-	-	-
-	Möhkö	-	proper	1	-	-	-	-	-
-	Möksy	-	proper	1	-	-	-	-	-
-	Mökälä	-	proper	12	-	-	-	-	-
-	Mönni	-	proper	5	-	-	-	-	-
-	Naappila	-	proper	13	-	-	-	-	-
-	Naarva	-	proper	9	-	-	-	-	-
-	Nahkela	-	proper	13	-	-	-	-	-
-	Nakertaja	-	proper	?10	-	-	-	-	-
-	Nalkkila	-	proper	13	-	-	-	-	-
-	Nappa	-	proper	9	pp:p	-	-	-	-
-	Napue	-	proper	8	-	-	-	-	-
-	Naukio	-	proper	3	-	-	-	-	-
-	Neittävä	-	proper	10	-	-	-	-	-
-	Nekala	-	proper	12	-	-	-	-	-
-	Nepperi	-	proper	6	-	-	-	-	-
-	Nerkoo	-	proper	17	-	-	-	-	-
-	Neuvoton	-	proper	34	tt:t	-	-	-	-
-	Niemistö	-	proper	1	-	-	-	-	-
-	Niesi	-	proper	5	-	-	-	-	-
-	Niihama	-	proper	10	-	-	-	-	-
-	Niipperi	-	proper	6	-	-	-	-	-
-	Niirala	-	proper	12	-	-	-	-	-
-	Nikkaroinen	-	proper	38	-	-	-	-	-
-	Nilakka	-	proper	14	kk:k	-	-	-	-
-	Nipuli	-	proper	6	-	-	-	-	-
-	Nirva	-	proper	9	-	-	-	-	-
-	Noitala	-	proper	12	-	-	-	-	-
-	Noljakka	-	proper	14	kk:k	-	-	-	-
-	Norrskär	-	proper	5	-	-	-	-	-
-	Nottinghamshire	-	proper	8	-	-	-	-	-
-	Nousiala	-	proper	9	-	-	-	-	-
-	Nuoramoinen	-	proper	38	-	-	-	-	-
-	Nupuri	-	proper	6	-	-	-	-	-
-	Nuuksio	-	proper	3	-	-	-	-	-
-	Nuupala	-	proper	12	-	-	-	-	-
-	Nuvvus	-	proper	39	-	-	-	-	-
-	Nyhamn	-	proper	5	-	-	-	-	-
-	Nyrölä	-	proper	12	-	-	-	-	-
-	Nyystölä	-	proper	12	-	-	-	-	-
-	Näkkälä	-	proper	12	-	-	-	-	-
-	Nälli	-	proper	5	-	-	-	-	-
-	Närhilä	-	proper	12	-	-	-	-	-
-	Närvilä	-	proper	12	-	-	-	-	-
-	Näsi	-	proper	5	-	-	-	-	-
-	Näärinki	-	proper	5	nk:ng	-	-	-	-
-	Näätämö	-	proper	2	-	-	-	-	-
-	Ohkola	-	proper	12	-	-	-	-	-
-	Oikarainen	-	proper	38	-	-	-	-	-
-	Oittaa	-	proper	18	-	-	-	-	-
-	Oittila	-	proper	13	-	-	-	-	-
-	Oivu	-	proper	1	-	-	-	-	-
-	Ojakkala	-	proper	12	-	-	-	-	-
-	Ojoinen	-	proper	38	-	-	-	-	-
-	Okeroinen	-	proper	38	-	-	-	-	-
-	Oksava	-	proper	10	-	-	-	-	-
-	Olhava	-	proper	10	-	-	-	-	-
-	Olkkala	-	proper	12	-	-	-	-	-
-	Omenainen	-	proper	38	-	-	-	-	-
-	Onkalo	-	proper	2	-	-	-	-	-
-	Onkamo	-	proper	2	-	-	-	-	-
-	Onkkaala	-	proper	13	-	-	-	-	-
-	Onttola	-	proper	12	-	-	-	-	-
-	Oravala	-	proper	12	-	-	-	-	-
-	Oravi	-	proper	5	-	-	-	-	-
-	Osara	-	proper	12	-	-	-	-	-
-	Oskola	-	proper	12	-	-	-	-	-
-	Osmanki	-	proper	5	nk:ng	-	-	-	-
-	Otamo	-	proper	2	-	-	-	-	-
-	Outila	-	proper	13	-	-	-	-	-
-	Paakkila	-	proper	13	-	-	-	-	-
-	Paakkola	-	proper	12	-	-	-	-	-
-	Padinki	-	proper	5	nk:ng	-	-	-	-
-	Pahkala	-	proper	12	-	-	-	-	-
-	Paihola	-	proper	12	-	-	-	-	-
-	Paijala	-	proper	12	-	-	-	-	-
-	Paimala	-	proper	12	-	-	-	-	-
-	Paisua	-	proper	12	-	-	-	-	-
-	Pajala	-	proper	12	-	-	-	-	-
-	Pajula	-	proper	12	-	-	-	-	-
-	Pakainen	-	proper	38	-	-	-	-	-
-	Palho	-	proper	1	-	-	-	-	-
-	Palokki	-	proper	5	kk:k	-	-	-	-
-	Paltanen	-	proper	38	-	-	-	-	-
-	Palttila	-	proper	13	-	-	-	-	-
-	Panelia	-	proper	12	-	-	-	-	-
-	Pappila	-	proper	13	-	-	-	-	-
-	Pappinen	-	proper	38	-	-	-	-	-
-	Paratiisi	-	proper	5	-	-	-	-	-
-	Parkkala	-	proper	12	-	-	-	-	-
-	Parkkarila	-	proper	12	-	-	-	-	-
-	Parkkila	-	proper	13	-	-	-	-	-
-	Parkkuu	-	proper	17	-	-	-	-	-
-	Parsi	-	proper	5	-	-	-	-	-
-	Partala	-	proper	12	-	-	-	-	-
-	Pasala	-	proper	12	-	-	-	-	-
-	Patola	-	proper	12	-	-	-	-	-
-	Paukkaja	-	proper	9	-	-	-	-	-
-	Peippola	-	proper	12	-	-	-	-	-
-	Peippu	-	proper	1	pp:p	-	-	-	-
-	Peitsari	-	proper	6	-	-	-	-	-
-	Pellilä	-	proper	12	-	-	-	-	-
-	Pellinki	-	proper	5	nk:ng	-	-	-	-
-	Pelso	-	proper	1	-	-	-	-	-
-	Peltoaivi	-	proper	5	-	-	-	-	-
-	Pennala	-	proper	12	-	-	-	-	-
-	Perinki	-	proper	5	nk:ng	-	-	-	-
-	Perkiö	-	proper	3	-	-	-	-	-
-	Perkkaa	-	proper	18	-	-	-	-	-
-	Peränne	-	proper	8	-	-	-	-	-
-	Pesiö	-	proper	3	-	-	-	-	-
-	Petikko	-	proper	4	kk:k	-	-	-	-
-	Petkula	-	proper	12	-	-	-	-	-
-	Petonen	-	proper	38	-	-	-	-	-
-	Petruma	-	proper	10	-	-	-	-	-
-	Petäjäs	-	proper	39	-	-	-	-	-
-	Peurala	-	proper	12	-	-	-	-	-
-	Pihlaisto	-	proper	1	-	-	-	-	-
-	Pihlajisto	-	proper	1	-	-	-	-	-
-	Piispala	-	proper	12	-	-	-	-	-
-	Pikkarala	-	proper	12	-	-	-	-	-
-	Pillinki	-	proper	5	nk:ng	-	-	-	-
-	Pilpala	-	proper	12	-	-	-	-	-
-	Pinnola	-	proper	12	-	-	-	-	-
-	Pinsiö	-	proper	3	-	-	-	-	-
-	Pippuri	-	proper	6	-	-	-	-	-
-	Pirkkiö	-	proper	3	-	-	-	-	-
-	Pirkkola	-	proper	12	-	-	-	-	-
-	Pirtnuora	-	proper	10	-	-	-	-	-
-	Pitkäaho	-	proper	1	-	-	-	-	-
-	Pitkälä	-	proper	12	-	-	-	-	-
-	Pitämä	-	proper	10	-	-	-	-	-
-	Pohjoinen	-	proper	38	-	-	-	-	-
-	Pohtola	-	proper	12	-	-	-	-	-
-	Poikelus	-	proper	39	-	-	-	-	-
-	Pokela	-	proper	13	-	-	-	-	-
-	Pokka	-	proper	10	kk:k	-	-	-	-
-	Poltti	-	proper	5	tt:t	-	-	-	-
-	Polttila	-	proper	13	-	-	-	-	-
-	Porras	-	proper	39	-	-	-	-	-
-	Porsas	-	proper	41	-	-	-	-	-
-	Preiviiki	-	proper	5	-	-	-	-	-
-	Prinsessa	-	proper	9	-	-	-	-	-
-	Prinssi	-	proper	5	-	-	-	-	-
-	Pudas	-	proper	39	-	-	-	-	-
-	Pukara	-	proper	12	-	-	-	-	-
-	Pukaro	-	proper	2	-	-	-	-	-
-	Pukkala	-	proper	12	-	-	-	-	-
-	Pukki	-	proper	5	kk:k	-	-	-	-
-	Pulsa	-	proper	10	-	-	-	-	-
-	Pultava	-	proper	10	-	-	-	-	-
-	Puntainen	-	proper	38	-	-	-	-	-
-	Puntari	-	proper	6	-	-	-	-	-
-	Puokio	-	proper	3	-	-	-	-	-
-	Puotila	-	proper	13	-	-	-	-	-
-	Purnumukka	-	proper	14	kk:k	-	-	-	-
-	Purola	-	proper	12	-	-	-	-	-
-	Puso	-	proper	1	-	-	-	-	-
-	Putaja	-	proper	?10	-	-	-	-	-
-	Putikko	-	proper	4	kk:k	-	-	-	-
-	Puuppola	-	proper	12	-	-	-	-	-
-	Puutikkala	-	proper	12	-	-	-	-	-
-	Pyhältö	-	proper	1	-	-	-	-	-
-	Pyhätön	-	proper	34	tt:t	-	-	-	-
-	Pyynikki	-	proper	5	kk:k	-	-	-	-
-	Pyöli	-	proper	5	-	-	-	-	-
-	Päijälä	-	proper	12	-	-	-	-	-
-	Päivölä	-	proper	12	-	-	-	-	-
-	Pällikäs	-	proper	39	-	-	-	-	-
-	Päntäne	-	proper	8	-	-	-	-	-
-	Pättikkä	-	proper	14	kk:k	-	-	-	-
-	Pöljä	-	proper	10	-	-	-	-	-
-	Pölläkkä	-	proper	14	kk:k	-	-	-	-
-	Pöyhölä	-	proper	12	-	-	-	-	-
-	Pöykkölä	-	proper	12	-	-	-	-	-
-	Queensland	-	proper	5	-	-	-	-	-
-	Rahikkala	-	proper	12	-	-	-	-	-
-	Rahja	-	proper	9	-	-	-	-	-
-	Rahkoila	-	proper	10	-	-	-	-	-
-	Rahola	-	proper	12	-	-	-	-	-
-	Raikku	-	proper	1	kk:k	-	-	-	-
-	Rajalla	-	proper	9	-	-	-	-	-
-	Raksila	-	proper	13	-	-	-	-	-
-	Rankki	-	proper	5	kk:k	-	-	-	-
-	Rantoo	-	proper	17	-	-	-	-	-
-	Raspio	-	proper	3	-	-	-	-	-
-	Rastaala	-	proper	13	-	-	-	-	-
-	Rastila	-	proper	13	-	-	-	-	-
-	Ratina	-	proper	13	-	-	-	-	-
-	Ratula	-	proper	12	-	-	-	-	-
-	Raukka	-	proper	9	kk:k	-	-	-	-
-	Raukko	-	proper	1	kk:k	-	-	-	-
-	Rauma	-	proper	9	-	-	-	-	-
-	Raumala	-	proper	12	-	-	-	-	-
-	Raumo	-	proper	1	-	-	-	-	-
-	Raussila	-	proper	13	-	-	-	-	-
-	Rautila	-	proper	13	-	-	-	-	-
-	Rehakka	-	proper	14	kk:k	-	-	-	-
-	Reimarla	-	proper	9	-	-	-	-	-
-	Reinikkala	-	proper	12	-	-	-	-	-
-	Riesto	-	proper	1	-	-	-	-	-
-	Rihu	-	proper	1	-	-	-	-	-
-	Riihelä	-	proper	12	-	-	-	-	-
-	Riimala	-	proper	12	-	-	-	-	-
-	Riipi	-	proper	5	-	-	-	-	-
-	Riipilä	-	proper	12	-	-	-	-	-
-	Riippi	-	proper	5	pp:p	-	-	-	-
-	Riitiala	-	proper	9	-	-	-	-	-
-	Riitukki	-	proper	5	kk:k	-	-	-	-
-	Rikantila	-	proper	12	-	-	-	-	-
-	Rissala	-	proper	12	-	-	-	-	-
-	Ritvala	-	proper	12	-	-	-	-	-
-	Riuttala	-	proper	12	-	-	-	-	-
-	Riuttanen	-	proper	38	-	-	-	-	-
-	Riutula	-	proper	12	-	-	-	-	-
-	Roismala	-	proper	12	-	-	-	-	-
-	Ropi	-	proper	5	-	-	-	-	-
-	Ruha	-	proper	10	-	-	-	-	-
-	Ruka	-	proper	10	-	-	-	-	-
-	Rummukkala	-	proper	12	-	-	-	-	-
-	Rumpila	-	proper	13	-	-	-	-	-
-	Runni	-	proper	5	-	-	-	-	-
-	Ruokola	-	proper	12	-	-	-	-	-
-	Ruona	-	proper	10	-	-	-	-	-
-	Ruotsula	-	proper	12	-	-	-	-	-
-	Ruottala	-	proper	12	-	-	-	-	-
-	Ruotula	-	proper	12	-	-	-	-	-
-	Ruto	-	proper	1	-	-	-	-	-
-	Rutola	-	proper	12	-	-	-	-	-
-	Rutumi	-	proper	5	-	-	-	-	-
-	Ruunaa	-	proper	18	-	-	-	-	-
-	Rytky	-	proper	1	-	-	-	-	-
-	Ryttylä	-	proper	12	-	-	-	-	-
-	Räikkölä	-	proper	12	-	-	-	-	-
-	Rämsöö	-	proper	17	-	-	-	-	-
-	Rämälä	-	proper	12	-	-	-	-	-
-	Räyrinki	-	proper	5	nk:ng	-	-	-	-
-	Rönni	-	proper	5	-	-	-	-	-
-	Röylä	-	proper	10	-	-	-	-	-
-	Röyttä	-	proper	10	tt:t	-	-	-	-
-	Röölä	-	proper	10	-	-	-	-	-
-	Saantee	-	proper	17	-	-	-	-	-
-	Saapas	-	proper	39	-	-	-	-	-
-	Saarento	-	proper	1	-	-	-	-	-
-	Saarniala	-	proper	9	-	-	-	-	-
-	Saarnisto	-	proper	1	-	-	-	-	-
-	Sairakkala	-	proper	12	-	-	-	-	-
-	Sairiala	-	proper	9	-	-	-	-	-
-	Saivikkala	-	proper	12	-	-	-	-	-
-	Saksala	-	proper	12	-	-	-	-	-
-	Sampola	-	proper	12	-	-	-	-	-
-	Sankila	-	proper	13	-	-	-	-	-
-	Sannainen	-	proper	38	-	-	-	-	-
-	Santinen	-	proper	38	-	-	-	-	-
-	Santonen	-	proper	38	-	-	-	-	-
-	Santtio	-	proper	3	-	-	-	-	-
-	Sappu	-	proper	1	pp:p	-	-	-	-
-	Sarek	-	proper	5	-	-	-	-	-
-	Sarkkila	-	proper	13	-	-	-	-	-
-	Sarva	-	proper	9	-	-	-	-	-
-	Sassali	-	proper	6	-	-	-	-	-
-	Satama	-	proper	10	-	-	-	-	-
-	Satava	-	proper	10	-	-	-	-	-
-	Sattanen	-	proper	38	-	-	-	-	-
-	Sattila	-	proper	13	-	-	-	-	-
-	Sattula	-	proper	12	-	-	-	-	-
-	Saukkola	-	proper	12	-	-	-	-	-
-	Savero	-	proper	2	-	-	-	-	-
-	Savio	-	proper	3	-	-	-	-	-
-	Seili	-	proper	5	-	-	-	-	-
-	Selkie	-	proper	21	-	-	-	-	-
-	Sidon	-	proper	6	-	-	-	-	-
-	Siekkilä	-	proper	12	-	-	-	-	-
-	Siikala	-	proper	12	-	-	-	-	-
-	Siikava	-	proper	10	-	-	-	-	-
-	Siilainen	-	proper	38	-	-	-	-	-
-	Siippo	-	proper	1	pp:p	-	-	-	-
-	Siippoo	-	proper	17	-	-	-	-	-
-	Siitama	-	proper	10	-	-	-	-	-
-	Siivikko	-	proper	4	kk:k	-	-	-	-
-	Sikilä	-	proper	12	-	-	-	-	-
-	Sikuri	-	proper	6	-	-	-	-	-
-	Silkku	-	proper	1	kk:k	-	-	-	-
-	Silvola	-	proper	12	-	-	-	-	-
-	Simpsiö	-	proper	3	-	-	-	-	-
-	Sinettä	-	proper	10	tt:t	-	-	-	-
-	Sipinen	-	proper	38	-	-	-	-	-
-	Sirniö	-	proper	3	-	-	-	-	-
-	Sisättö	-	proper	1	tt:t	-	-	-	-
-	Siuro	-	proper	1	-	-	-	-	-
-	Sivakka	-	proper	14	kk:k	-	-	-	-
-	Skanssi	-	proper	5	-	-	-	-	-
-	Skinnarila	-	proper	12	-	-	-	-	-
-	Slesvig	-	proper	5	-	-	-	-	-
-	Sokli	-	proper	5	-	-	-	-	-
-	Sokosti	-	proper	5	-	-	-	-	-
-	Sola	-	proper	10	-	-	-	-	-
-	Sompanen	-	proper	38	-	-	-	-	-
-	Sonkaja	-	proper	9	-	-	-	-	-
-	Soppela	-	proper	13	-	-	-	-	-
-	Sorila	-	proper	13	-	-	-	-	-
-	Sorkkala	-	proper	12	-	-	-	-	-
-	Sorsala	-	proper	12	-	-	-	-	-
-	Sorvakko	-	proper	4	kk:k	-	-	-	-
-	Sotkia	-	proper	12	-	-	-	-	-
-	Sotkuma	-	proper	10	-	-	-	-	-
-	Sotunki	-	proper	5	nk:ng	-	-	-	-
-	Soukainen	-	proper	38	-	-	-	-	-
-	Soukka	-	proper	10	kk:k	-	-	-	-
-	Struka	-	proper	10	-	-	-	-	-
-	Suhmura	-	proper	10	-	-	-	-	-
-	Suikkila	-	proper	13	-	-	-	-	-
-	Suinula	-	proper	12	-	-	-	-	-
-	Suitia	-	proper	12	-	-	-	-	-
-	Sukkala	-	proper	12	-	-	-	-	-
-	Sukula	-	proper	12	-	-	-	-	-
-	Summa	-	proper	10	-	-	-	-	-
-	Sumsa	-	proper	10	-	-	-	-	-
-	Sunila	-	proper	13	-	-	-	-	-
-	Sunti	-	proper	5	-	-	-	-	-
-	Suontee	-	proper	17	-	-	-	-	-
-	Suorama	-	proper	10	-	-	-	-	-
-	Suorttila	-	proper	13	-	-	-	-	-
-	Superior	-	proper	5	-	-	-	-	-
-	Susiluola	-	proper	10	-	-	-	-	-
-	Sutela	-	proper	13	-	-	-	-	-
-	Suttila	-	proper	13	-	-	-	-	-
-	Suuppo	-	proper	1	pp:p	-	-	-	-
-	Suurila	-	proper	13	-	-	-	-	-
-	Suvela	-	proper	13	-	-	-	-	-
-	Syri	-	proper	5	-	-	-	-	-
-	Syvänsi	-	proper	5	-	-	-	-	-
-	Syvärilä	-	proper	12	-	-	-	-	-
-	Säijä	-	proper	10	-	-	-	-	-
-	Sälinkää	-	proper	18	-	-	-	-	-
-	Säppi	-	proper	5	pp:p	-	-	-	-
-	Särkelä	-	proper	12	-	-	-	-	-
-	Särkkä	-	proper	10	kk:k	-	-	-	-
-	Säviä	-	proper	12	-	-	-	-	-
-	Sääperi	-	proper	6	-	-	-	-	-
-	Söyrinki	-	proper	5	nk:ng	-	-	-	-
-	Taatala	-	proper	12	-	-	-	-	-
-	Tahmela	-	proper	13	-	-	-	-	-
-	Taimo	-	proper	1	-	-	-	-	-
-	Taivalalanen	-	proper	38	-	-	-	-	-
-	Takanen	-	proper	38	-	-	-	-	-
-	Takkula	-	proper	12	-	-	-	-	-
-	Tali	-	proper	5	-	-	-	-	-
-	Taljala	-	proper	12	-	-	-	-	-
-	Tallus	-	proper	39	-	-	-	-	-
-	Talma	-	proper	9	-	-	-	-	-
-	Tammio	-	proper	3	-	-	-	-	-
-	Tammisto	-	proper	1	-	-	-	-	-
-	Tampella	-	proper	9	-	-	-	-	-
-	Tanhua	-	proper	12	-	-	-	-	-
-	Tani	-	proper	5	-	-	-	-	-
-	Tanskarla	-	proper	9	-	-	-	-	-
-	Tanttala	-	proper	12	-	-	-	-	-
-	Tarhola	-	proper	12	-	-	-	-	-
-	Tarkkinen	-	proper	38	-	-	-	-	-
-	Tarmola	-	proper	12	-	-	-	-	-
-	Tarnala	-	proper	12	-	-	-	-	-
-	Tarttila	-	proper	13	-	-	-	-	-
-	Tarvola	-	proper	12	-	-	-	-	-
-	Tasmania	-	proper	12	-	-	-	-	-
-	Tattara	-	proper	12	-	-	-	-	-
-	Taurila	-	proper	13	-	-	-	-	-
-	Tauvo	-	proper	1	-	-	-	-	-
-	Tavastila	-	proper	12	-	-	-	-	-
-	Teksas	-	proper	39	-	-	-	-	-
-	Telkkälä	-	proper	12	-	-	-	-	-
-	Tengeliö	-	proper	3	-	-	-	-	-
-	Tenhiälä	-	proper	10	-	-	-	-	-
-	Tennilä	-	proper	12	-	-	-	-	-
-	Tepasto	-	proper	1	-	-	-	-	-
-	Teppana	-	proper	12	-	-	-	-	-
-	Teppanala	-	proper	12	-	-	-	-	-
-	Tepsa	-	proper	9	-	-	-	-	-
-	Terttilä	-	proper	12	-	-	-	-	-
-	Tesoma	-	proper	10	-	-	-	-	-
-	Teuro	-	proper	1	-	-	-	-	-
-	Teuroinen	-	proper	38	-	-	-	-	-
-	Teväntö	-	proper	1	-	-	-	-	-
-	Tihilä	-	proper	12	-	-	-	-	-
-	Tiiskeri	-	proper	6	-	-	-	-	-
-	Tiistilä	-	proper	12	-	-	-	-	-
-	Tikkala	-	proper	12	-	-	-	-	-
-	Tillola	-	proper	12	-	-	-	-	-
-	Tiutinen	-	proper	38	-	-	-	-	-
-	Tohmo	-	proper	1	-	-	-	-	-
-	Toivaala	-	proper	13	-	-	-	-	-
-	Toivala	-	proper	12	-	-	-	-	-
-	Toivio	-	proper	3	-	-	-	-	-
-	Tolsa	-	proper	10	-	-	-	-	-
-	Tolva	-	proper	10	-	-	-	-	-
-	Tommola	-	proper	12	-	-	-	-	-
-	Topeno	-	proper	2	-	-	-	-	-
-	Torittu	-	proper	1	tt:t	-	-	-	-
-	Toroppala	-	proper	12	-	-	-	-	-
-	Torro	-	proper	1	-	-	-	-	-
-	Toukola	-	proper	12	-	-	-	-	-
-	Tourula	-	proper	12	-	-	-	-	-
-	Treksilä	-	proper	12	-	-	-	-	-
-	Trullevi	-	proper	5	-	-	-	-	-
-	Tuhkala	-	proper	12	-	-	-	-	-
-	Tuhnaja	-	proper	9	-	-	-	-	-
-	Tuira	-	proper	10	-	-	-	-	-
-	Tuiskula	-	proper	12	-	-	-	-	-
-	Tulkkila	-	proper	13	-	-	-	-	-
-	Tuntsa	-	proper	10	-	-	-	-	-
-	Tuohittu	-	proper	1	tt:t	-	-	-	-
-	Tuomarila	-	proper	12	-	-	-	-	-
-	Tuorakka	-	proper	14	kk:k	-	-	-	-
-	Tuovila	-	proper	13	-	-	-	-	-
-	Tupos	-	proper	39	-	-	-	-	-
-	Tupsu	-	proper	1	-	-	-	-	-
-	Tupurla	-	proper	10	-	-	-	-	-
-	Tursa	-	proper	10	-	-	-	-	-
-	Turtola	-	proper	12	-	-	-	-	-
-	Tuuliala	-	proper	9	-	-	-	-	-
-	Tuurala	-	proper	12	-	-	-	-	-
-	Tuuri	-	proper	5	-	-	-	-	-
-	Tuuski	-	proper	5	-	-	-	-	-
-	Tykköö	-	proper	17	-	-	-	-	-
-	Tyrjä	-	proper	10	-	-	-	-	-
-	Tyrri	-	proper	5	-	-	-	-	-
-	Tyry	-	proper	1	-	-	-	-	-
-	Tyysteri	-	proper	6	-	-	-	-	-
-	Tähtee	-	proper	17	-	-	-	-	-
-	Tähtelä	-	proper	12	-	-	-	-	-
-	Tönnö	-	proper	1	-	-	-	-	-
-	Törnävä	-	proper	10	-	-	-	-	-
-	Uittamo	-	proper	2	-	-	-	-	-
-	Ukaa	-	proper	18	-	-	-	-	-
-	Unaja	-	proper	9	-	-	-	-	-
-	Unari	-	proper	6	-	-	-	-	-
-	Unnukka	-	proper	14	kk:k	-	-	-	-
-	Untamala	-	proper	12	-	-	-	-	-
-	Untila	-	proper	13	-	-	-	-	-
-	Urjainen	-	proper	38	-	-	-	-	-
-	Urmia	-	proper	12	-	-	-	-	-
-	Urpila	-	proper	13	-	-	-	-	-
-	Urpola	-	proper	12	-	-	-	-	-
-	Utra	-	proper	10	-	-	-	-	-
-	Uura	-	proper	10	-	-	-	-	-
-	Uva	-	proper	10	-	-	-	-	-
-	Vaania	-	proper	12	-	-	-	-	-
-	Vaanila	-	proper	13	-	-	-	-	-
-	Vahanka	-	proper	9	nk:ng	-	-	-	-
-	Vahanta	-	proper	9	nt:nn	-	-	-	-
-	Vaho	-	proper	1	-	-	-	-	-
-	Vahonen	-	proper	38	-	-	-	-	-
-	Vaikko	-	proper	1	kk:k	-	-	-	-
-	Vaippila	-	proper	13	-	-	-	-	-
-	Vaivero	-	proper	2	-	-	-	-	-
-	Vaivia	-	proper	12	-	-	-	-	-
-	Vaivio	-	proper	3	-	-	-	-	-
-	Vakkala	-	proper	12	-	-	-	-	-
-	Vakkola	-	proper	12	-	-	-	-	-
-	Valittula	-	proper	12	-	-	-	-	-
-	Valtaala	-	proper	9	-	-	-	-	-
-	Vanttila	-	proper	13	-	-	-	-	-
-	Vapaala	-	proper	13	-	-	-	-	-
-	Vappula	-	proper	12	-	-	-	-	-
-	Varila	-	proper	13	-	-	-	-	-
-	Varisto	-	proper	1	-	-	-	-	-
-	Vartius	-	proper	39	-	-	-	-	-
-	Vasarainen	-	proper	38	-	-	-	-	-
-	Vaskio	-	proper	3	-	-	-	-	-
-	Vastinki	-	proper	5	nk:ng	-	-	-	-
-	Vatula	-	proper	12	-	-	-	-	-
-	Vehmainen	-	proper	38	-	-	-	-	-
-	Vehniä	-	proper	12	-	-	-	-	-
-	Veikkaala	-	proper	13	-	-	-	-	-
-	Veikkola	-	proper	12	-	-	-	-	-
-	Veini	-	proper	5	-	-	-	-	-
-	Vekkula	-	proper	12	-	-	-	-	-
-	Velaatta	-	proper	9	tt:t	-	-	-	-
-	Velskola	-	proper	12	-	-	-	-	-
-	Velssi	-	proper	5	-	-	-	-	-
-	Ventelä	-	proper	12	-	-	-	-	-
-	Vepsä	-	proper	10	-	-	-	-	-
-	Verla	-	proper	9	-	-	-	-	-
-	Vermo	-	proper	1	-	-	-	-	-
-	Vesanka	-	proper	9	nk:ng	-	-	-	-
-	Vesikkola	-	proper	12	-	-	-	-	-
-	Vestra	-	proper	9	-	-	-	-	-
-	Vetsikko	-	proper	4	kk:k	-	-	-	-
-	Vidilä	-	proper	12	-	-	-	-	-
-	Vieki	-	proper	5	-	-	-	-	-
-	Vihattu	-	proper	1	tt:t	-	-	-	-
-	Vihtari	-	proper	6	-	-	-	-	-
-	Viianki	-	proper	5	nk:ng	-	-	-	-
-	Viinikkala	-	proper	12	-	-	-	-	-
-	Viiperi	-	proper	6	-	-	-	-	-
-	Viippero	-	proper	2	-	-	-	-	-
-	Viiri	-	proper	5	-	-	-	-	-
-	Viirilä	-	proper	12	-	-	-	-	-
-	Viitaila	-	proper	13	-	-	-	-	-
-	Vilhula	-	proper	12	-	-	-	-	-
-	Viljala	-	proper	12	-	-	-	-	-
-	Villikkala	-	proper	12	-	-	-	-	-
-	Villilä	-	proper	12	-	-	-	-	-
-	Villinki	-	proper	5	nk:ng	-	-	-	-
-	Viluksela	-	proper	12	-	-	-	-	-
-	Vinkkilä	-	proper	12	-	-	-	-	-
-	Vintturi	-	proper	6	-	-	-	-	-
-	Virala	-	proper	12	-	-	-	-	-
-	Virkkala	-	proper	12	-	-	-	-	-
-	Virkkula	-	proper	12	-	-	-	-	-
-	Virtaa	-	proper	18	-	-	-	-	-
-	Virtaala	-	proper	13	-	-	-	-	-
-	Virttaa	-	proper	18	-	-	-	-	-
-	Visti	-	proper	5	-	-	-	-	-
-	Vitikka	-	proper	14	kk:k	-	-	-	-
-	Vitsari	-	proper	6	-	-	-	-	-
-	Vitsiälä	-	proper	10	-	-	-	-	-
-	Viuha	-	proper	9	-	-	-	-	-
-	Voitila	-	proper	13	-	-	-	-	-
-	Voitoinen	-	proper	38	-	-	-	-	-
-	Vojakkala	-	proper	12	-	-	-	-	-
-	Voltti	-	proper	5	tt:t	-	-	-	-
-	Voutila	-	proper	13	-	-	-	-	-
-	Vuolinko	-	proper	1	nk:ng	-	-	-	-
-	Vuonamo	-	proper	2	-	-	-	-	-
-	Vuores	-	proper	39	-	-	-	-	-
-	Vuosanka	-	proper	9	nk:ng	-	-	-	-
-	Vuosnainen	-	proper	38	-	-	-	-	-
-	Vuotinainen	-	proper	38	-	-	-	-	-
-	Vuotso	-	proper	1	-	-	-	-	-
-	Vuotunki	-	proper	5	nk:ng	-	-	-	-
-	Vähikkälä	-	proper	12	-	-	-	-	-
-	Väinölä	-	proper	12	-	-	-	-	-
-	Välkkilä	-	proper	12	-	-	-	-	-
-	Vätsäri	-	proper	6	-	-	-	-	-
-	Väyrylä	-	proper	12	-	-	-	-	-
